"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\spring-data-jpa","[ef640572992fd76a6b725f719fdf773434035f4c, e9fc2cf9a300857502cf824077cb78001a050d22, 073bc022e46a9edb65eb50cd6f6c4cefc3d58ce2, ef640572992fd76a6b725f719fdf773434035f4c, 353b37af918c015201fce0f2dc4a461ac8510720, 073bc022e46a9edb65eb50cd6f6c4cefc3d58ce2]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], NO_NOISE]","[QueryResult, convertRevisionType, findLastChangeRevision, findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[18b1132a833864a28bcf7b8795c9ddbdb01d9e48, 353b37af918c015201fce0f2dc4a461ac8510720, b95a27154ed692a08b69b83bce6123e965a3058f, 18b1132a833864a28bcf7b8795c9ddbdb01d9e48, a4435e3cac1de97304dbf90d687df68ae2deca11, b95a27154ed692a08b69b83bce6123e965a3058f]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[QueryResult, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[cf84c1765f67b00ec2ca4c914a154c0833593e5d, a4435e3cac1de97304dbf90d687df68ae2deca11, 053c90ee58f4c039b808f85fd86b5a6f5138d815, cf84c1765f67b00ec2ca4c914a154c0833593e5d, ba5ab5f5b77135ca65b81c6c0043971722709d28, 053c90ee58f4c039b808f85fd86b5a6f5138d815]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION]]","[findLastChangeRevision, findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[8739c49e7dc176bcff71c26516df7633336569a4, ba5ab5f5b77135ca65b81c6c0043971722709d28, 3f444a7e21ab637fa05ec08bb9b054c414892a35, 8739c49e7dc176bcff71c26516df7633336569a4, 3ed464e59782f7e6fa7633a9585449b3596ab124, 3f444a7e21ab637fa05ec08bb9b054c414892a35]","[NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE]","[JpaKeysetScrollQueryCreator, complete, findRevisions, getRequiredSelection, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[43cf15939adf933e3191a4734c8f8d20dc07f5a6, 3ed464e59782f7e6fa7633a9585449b3596ab124, c609583cff56cff936da220617196a2afa924d50, 43cf15939adf933e3191a4734c8f8d20dc07f5a6, 9f845f6e9f2a9fffa42fab7bdd178e2d39907fd9, c609583cff56cff936da220617196a2afa924d50]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[a3794b6938607db650ba557d9107389677b698a0, 9f845f6e9f2a9fffa42fab7bdd178e2d39907fd9, e32bf4385bb24b022be475f3cc04c80fa8013c71, a3794b6938607db650ba557d9107389677b698a0, a27a00f37a84373bcea7c1650a158accaffe3f07, e32bf4385bb24b022be475f3cc04c80fa8013c71]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE], [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[f47a1681dfa9f48a6917148f5f8f4724360d0dd2, a27a00f37a84373bcea7c1650a158accaffe3f07, 0fff35533c54cd0eae251a668c28321fa30db8a0, f47a1681dfa9f48a6917148f5f8f4724360d0dd2, 8a6ab99ef0f342ac841a66a7de8834bd0d560b41, 0fff35533c54cd0eae251a668c28321fa30db8a0]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator]"
"E:\project-DataSets20240920\spring-data-jpa","[bcde8b08d1172e4d222138d2d6c229d584967039, 8a6ab99ef0f342ac841a66a7de8834bd0d560b41, bd5534ad1868fd80a5dc77b6d1cbac40c0db2c8e, bcde8b08d1172e4d222138d2d6c229d584967039, b752d96c8c283c9c59578be53612e7d6bf117085, bd5534ad1868fd80a5dc77b6d1cbac40c0db2c8e]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER]]","[countWithAnnotatedQueryByFirstname, findAllAndProjectToInterfaceByFirstname, findAllByFirstname, findAllWithAnnotatedQueryByFirstname]"
"E:\project-DataSets20240920\spring-data-jpa","[4e5a2daf6981750a1662b6cd02cc0c8d6e77a05d, b752d96c8c283c9c59578be53612e7d6bf117085, a11f6135d8afbf1392b8b757bc0559f0899852eb, 4e5a2daf6981750a1662b6cd02cc0c8d6e77a05d, 67701fd49b49d1d4e92a19f16a7a5fd0fbe151ff, a11f6135d8afbf1392b8b757bc0559f0899852eb]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[countByFirstname, findAllWithAnnotatedQueryByFirstname, findRevisions]"
"E:\project-DataSets20240920\spring-data-jpa","[74be8161dc97152237a2f4f6b753a6167c713d22, 67701fd49b49d1d4e92a19f16a7a5fd0fbe151ff, 221f4504d276ba2ca47839428a6df50a62e4043a, 74be8161dc97152237a2f4f6b753a6167c713d22, 5f8c11b06824c39b46590807272112005747c4ec, 221f4504d276ba2ca47839428a6df50a62e4043a]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[6823748561afd268d42dc86fe53ed1d43a50e480, 5f8c11b06824c39b46590807272112005747c4ec, bdbc889bb8d1f9bb2636023d321ebe43ac8b2f84, 6823748561afd268d42dc86fe53ed1d43a50e480, a768d832d001f319ddd8bbf7da115a9aa28e9c90, bdbc889bb8d1f9bb2636023d321ebe43ac8b2f84]","[NO_NOISE, NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[89570bc7471b1fa3e5625967d00246977291fb67, a768d832d001f319ddd8bbf7da115a9aa28e9c90, b7e64f3592f28657a5cc6265fb31f6d261930973, 89570bc7471b1fa3e5625967d00246977291fb67, 1c37891e723f66c5788de9aca07b8d805754695b, b7e64f3592f28657a5cc6265fb31f6d261930973]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[451c18db953a379b36c1e4bd28e91cb3685b1363, 1c37891e723f66c5788de9aca07b8d805754695b, e8ebd5a2ddb14738aeb089d490a8cb8c298f1166, 451c18db953a379b36c1e4bd28e91cb3685b1363, 9b9ea42ea0d96a9cd019907b99b20415a78dcf1b, e8ebd5a2ddb14738aeb089d490a8cb8c298f1166]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[QueryResult, findLastChangeRevision, findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[aa49436d5b70bf6bf135f30efb2374b597425f8a, 9b9ea42ea0d96a9cd019907b99b20415a78dcf1b, 94bd9d901afb8bc0238cc89deb234ebcecb5fb3a, aa49436d5b70bf6bf135f30efb2374b597425f8a, acac0c744ae1ea41d044ade78497ef406b40b1b9, 94bd9d901afb8bc0238cc89deb234ebcecb5fb3a]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryImpl, JpaKeysetScrollQueryCreator, complete, getRequiredSelection, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[93cdaec7c266b4cb4afb297ae8c54a0482cdf668, acac0c744ae1ea41d044ade78497ef406b40b1b9, c9afb92343751918b8968ce39f43bad03fefc564, 93cdaec7c266b4cb4afb297ae8c54a0482cdf668, 1581550504e27348fe02c597df51ffcd8b5bb997, c9afb92343751918b8968ce39f43bad03fefc564]","[NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE], [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[45867feecfd90eadd0e4b604afd4d6e2a122357b, 1581550504e27348fe02c597df51ffcd8b5bb997, a596d7f7d6013f0d26ffddad32ca41ee05337e8c, 45867feecfd90eadd0e4b604afd4d6e2a122357b, 50b6975c71107d1b94709b87e649d43dca255bd9, a596d7f7d6013f0d26ffddad32ca41ee05337e8c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator, complete]"
"E:\project-DataSets20240920\spring-data-jpa","[41fc39c4ed9f571f52eae4c3cd8ab3e9e0f90c97, 50b6975c71107d1b94709b87e649d43dca255bd9, 25b2571e734d5d34e3f449fa1d3a1706e7c355f9, 41fc39c4ed9f571f52eae4c3cd8ab3e9e0f90c97, 1a647121753a71d844c779e8c2284d614d4ded92, 25b2571e734d5d34e3f449fa1d3a1706e7c355f9]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[1c8559301474f648f08b9e3c7bc2e5f37a3fae06, 1a647121753a71d844c779e8c2284d614d4ded92, 7619b3c981abbde30f5be3c6a76ddfe294c54455, 1c8559301474f648f08b9e3c7bc2e5f37a3fae06, 0f29bcaedb3ba0106806e7d69e2da022a0a511f5, 7619b3c981abbde30f5be3c6a76ddfe294c54455]","[NO_NOISE, NO_NOISE, NO_NOISE]","[complete]"
"E:\project-DataSets20240920\spring-data-jpa","[bfcf8e59576e8faaa2ffa7d5671cc011aeb52297, 0f29bcaedb3ba0106806e7d69e2da022a0a511f5, c3a42784ee2b028dd9b0264bfe42571371e33edc, bfcf8e59576e8faaa2ffa7d5671cc011aeb52297, 8fe12d68317cad027bd0c0dd695c5b6b6bc2caf8, c3a42784ee2b028dd9b0264bfe42571371e33edc]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator, complete]"
"E:\project-DataSets20240920\spring-data-jpa","[719050df47c9fb2a076b581c839a1aed5554c726, 8fe12d68317cad027bd0c0dd695c5b6b6bc2caf8, 3a21264a2fc1a59762751413bed8fd3611af576b, 719050df47c9fb2a076b581c839a1aed5554c726, 0887a66b3a2ed3d2d894137bb0b5720f679a42f4, 3a21264a2fc1a59762751413bed8fd3611af576b]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/provider/ProxyIdAccessor.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/DeclaredQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/HqlQueryIntrospector.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/ParsedQueryIntrospector.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/StringQuery.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_CLASS, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_VARIABLE], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER]]","[AbstractStringBasedJpaQuery, ParameterBindings, StringQuery, captureSelectItems, complete, createCountQueryFor, createJpaQuery, doCreateCountQuery, doCreateQuery, equals, existsBoundParameter, findAllAndProjectToInterfaceByFirstname, findAllWithAnnotatedQueryByFirstname, findAllWithNativeQueryByFirstname, findClose, forCounts, forEach, from, getAnnotationProperty, getBindings, getConfigurationInspectionClassLoader, getCountQuery, getEntityManagerBeanRef, getEscapeCharacter, getIdentifierFrom, getIdentifyingTypes, getOrCreateJoin, getRequiredSelection, getSorted, isActive, isBound, of, parseParameterBindingsOfQueryIntoBindingsAndReturnCleanedQuery, postProcess, postProcessBeanFactory, potentiallyRewriteQuery, register, registerBeansForRoot, registerSharedEntityMangerIfNotAlreadyRegistered, removeSubqueries, requiresOuterJoin, shouldUseAccessorFor, toJpaOrder, visit, visitFromRoot, withFetchGraphs]"
"E:\project-DataSets20240920\spring-data-jpa","[8c8aec789e3038c7fa636c5fccc8fbfacd4b0fc2, 0887a66b3a2ed3d2d894137bb0b5720f679a42f4, c2f37fe4ca2636d927e4e361b4d0816ef31a64b0, 8c8aec789e3038c7fa636c5fccc8fbfacd4b0fc2, 789cd3dcdea9835a9d9add9f9bb4eeb15b6de36f, c2f37fe4ca2636d927e4e361b4d0816ef31a64b0]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|ADD_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|REMOVE_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Profile.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Profile.java|RENAME_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, Person, QueryResult, countByFirstname, countWithAnnotatedQueryByFirstname, findAllAndProjectToInterfaceByFirstname, findAllByFirstname, findAllWithAnnotatedQueryByFirstname, findAllWithNativeQueryByFirstname, findRevisions, getProfiles, isDecased, mapPropertySort, setAge, setDecased, setFirstname, setProfiles]"
"E:\project-DataSets20240920\spring-data-jpa","[859adf95eaf1e8959547f288d2d0f292ea223713, 789cd3dcdea9835a9d9add9f9bb4eeb15b6de36f, a327196151f5da1905ddb3781118d578a179ef59, 859adf95eaf1e8959547f288d2d0f292ea223713, afe7541fd54565bcc73878720aa581862e8aec53, a327196151f5da1905ddb3781118d578a179ef59]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryImpl, QueryResult, createBaseQuery, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[b302280900410c4538011f5d83fa54b98e449d3b, afe7541fd54565bcc73878720aa581862e8aec53, c419b93fc665b7b0093ffc5738ba8a78248056cb, b302280900410c4538011f5d83fa54b98e449d3b, 7e3472198db023078e175ad569a297d9d44f3e24, c419b93fc665b7b0093ffc5738ba8a78248056cb]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[be3d2873b79b72bd654547846d0e60b282ef8cbb, 7e3472198db023078e175ad569a297d9d44f3e24, 8ebfb641c95bf269955c3ad2579204a92a182d5f, be3d2873b79b72bd654547846d0e60b282ef8cbb, e875b8191d14e0ac3608beab0b61a27f8edb7be4, 8ebfb641c95bf269955c3ad2579204a92a182d5f]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[QueryResult, findRevisions]"
"E:\project-DataSets20240920\spring-data-jpa","[e185e6dba61b3b417886a0e0649560ac8a1a1823, e875b8191d14e0ac3608beab0b61a27f8edb7be4, 491e6aebca041eefe8026d6c183c3705018c879e, e185e6dba61b3b417886a0e0649560ac8a1a1823, eae3fb5a2908a50960b851d81ba97923fc3d42ed, 491e6aebca041eefe8026d6c183c3705018c879e]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, QueryResult, createBaseQuery, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[ee9c158f3ca33cff2df73dec4717ee59f71ee600, eae3fb5a2908a50960b851d81ba97923fc3d42ed, b4b42231ecd2a40eaa54db69af03894bd2d347a7, ee9c158f3ca33cff2df73dec4717ee59f71ee600, 3600b9cb57c7696687918411fbd9f8088b1c89eb, b4b42231ecd2a40eaa54db69af03894bd2d347a7]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|EXTRACT_VARIABLE], NO_NOISE, NO_NOISE]","[findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[5e21d00092d09b69d61852e22f526b2d8e6d5f0f, 3600b9cb57c7696687918411fbd9f8088b1c89eb, f727965c66ad2d1adea8b50c601e3cd92c2330d8, 5e21d00092d09b69d61852e22f526b2d8e6d5f0f, 87cc57b0b5222040c5fead396412897a7acd2109, f727965c66ad2d1adea8b50c601e3cd92c2330d8]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryFactoryBean.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryFactoryBean.java|RENAME_VARIABLE, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_ATTRIBUTE, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryFactoryBean, EnversRevisionRepositoryImpl, ReflectionRevisionEntityInformation, RevisionRepositoryFactory, convertRevisionType, createRepositoryFactory, equals, findRevision, findRevisions, getRepositoryFragments, getRevisionEntityClass, getRevisionNumberType, mapPropertySort, mapRevisionSort, setRevisionEntityClass, toString]"
